in_channels,f_height,max_channels,num_masks,latency_mean
1,20,6,5,0.0747281196527183
1,20,11,1,0.07594666909426451
1,20,11,2,0.07670341990888119
1,20,11,3,0.07642535027116537
1,20,11,4,0.07558698067441583
1,20,11,5,0.07594943977892399
1,20,16,1,0.0768660893663764
1,20,16,2,0.07832323899492621
1,20,16,3,0.07701786002144217
1,20,16,4,0.07762294029816985
1,20,16,5,0.07808812893927097
1,20,21,1,0.08084587985649705
1,20,21,2,0.08152613183483481
1,20,21,3,0.08106964873149991
1,20,21,4,0.08700838079676032
1,20,21,5,0.08400094928219914
1,20,26,1,0.07889245869591832
1,20,26,2,0.07978837937116623
1,20,26,3,0.07918146904557943
1,20,26,4,0.07943870965391397
1,20,26,5,0.07876931922510266
1,20,31,1,0.08206024998798966
1,20,31,2,0.08031927049160004
1,20,31,3,0.08233999833464622
1,20,31,4,0.08041278924793005
1,20,31,5,0.08117066929116845
1,20,36,1,0.0808401103131473
1,20,36,2,0.08382103871554136
1,20,36,3,0.08596735075116158
1,20,36,4,0.08321034954860806
1,20,36,5,0.08313181111589074
1,20,41,1,0.08295340929180384
1,20,41,2,0.08580134948715568
1,20,41,3,0.08446346968412399
1,20,41,4,0.082194609567523
1,20,41,5,0.08363229921087623
1,20,46,1,0.0829098210670054
1,20,46,2,0.09071673033758998
1,20,46,3,0.08703089086338878
1,20,46,4,0.08982693077996373
1,20,46,5,0.08712457958608866
1,20,51,1,0.08935055928304791
1,20,51,2,0.08510007057338953
1,20,51,3,0.08829552913084626
1,20,51,4,0.08981782011687756
1,20,51,5,0.15854449942708015
1,20,56,1,0.1601315988227725
1,20,56,2,0.11127736885100603
1,20,56,3,0.08695382857695222
1,20,56,4,0.08669392205774784
1,20,56,5,0.0861427909694612
1,20,61,1,0.08816909976303577
1,20,61,2,0.10600039968267083
1,20,61,3,0.09053215151652694
1,20,61,4,0.09048240026459098
1,20,61,5,0.11047726031392813
1,20,66,1,0.091066500172019
1,20,66,2,0.0917422492057085
1,20,66,3,0.09208637056872249
1,20,66,4,0.09139974135905504
1,20,66,5,0.08968599140644073
1,20,71,1,0.0906155095435679
1,20,71,2,0.09040527045726776
1,20,71,3,0.09075728012248874
1,20,71,4,0.08951192023232579
1,20,71,5,0.09369178907945752
1,20,76,1,0.13402500888332725
1,20,76,2,0.09357457980513573
1,20,76,3,0.09171277051791549
1,20,76,4,0.09325277991592884
1,20,76,5,0.09170583914965391
1,20,81,1,0.09339249925687909
1,20,81,2,0.09351046988740563
1,20,81,3,0.099061771761626
1,20,81,4,0.09391415864229202
1,20,81,5,0.09581242920830846
1,20,86,1,0.10904748924076557
1,20,86,2,0.1105112605728209
1,20,86,3,0.11054871138185263
1,20,86,4,0.10985586093738675
1,20,86,5,0.1103602978400886
1,20,91,1,0.11074715992435813
1,20,91,2,0.10129285044968128
1,20,91,3,0.10170705150812864
1,20,91,4,0.11440793983638287
1,20,91,5,0.11431986931711435
1,20,96,1,0.11332010850310326
1,20,96,2,0.11373387882485986
1,20,96,3,0.11424413183704019
1,20,96,4,0.11511077871546149
1,20,96,5,0.10404629167169333
1,20,101,1,0.11490289121866226
1,20,101,2,0.10622297879308462
1,20,101,3,0.1078961486928165
1,20,101,4,0.10912161087617278
1,20,101,5,0.1067644008435309
1,20,106,1,0.12002514908090234
1,20,106,2,0.1185924094170332
1,20,106,3,0.11865263106301427
1,20,106,4,0.11649105930700898
1,20,106,5,0.15696682035923004
1,20,111,1,0.11480533052235842
1,20,111,2,0.12063310015946627
1,20,111,3,0.12094893958419561
1,20,111,4,0.11036839103326201
1,20,111,5,0.12331673875451088
1,20,116,1,0.11455120984464884
1,20,116,2,0.11329575907438993
1,20,116,3,0.13082545949146152
1,20,116,4,0.11444136966019869
1,20,116,5,0.1474535302259028
1,20,121,1,0.12439397862181066
1,20,121,2,0.1251772604882717
1,20,121,3,0.12027762131765485
1,20,121,4,0.11605225037783384
1,20,121,5,0.13020305894315243
1,20,126,1,0.1173311797901988
1,20,126,2,0.12498838827013971
1,20,126,3,0.12684960151091218
1,20,126,4,0.12627414893358946
1,20,126,5,0.11867329943925142
1,20,131,1,0.12608438031747937
1,20,131,2,0.11923001147806644
1,20,131,3,0.13865689048543572
1,20,131,4,0.12842461932450533
1,20,131,5,0.1294749416410923
1,20,136,1,0.12998085003346205
1,20,136,2,0.11826759902760386
1,20,136,3,0.11830623028799891
1,20,136,4,0.12187287909910083
1,20,136,5,0.12403757078573109
1,20,141,1,0.12430761940777303
1,20,141,2,0.1340155489742756
1,20,141,3,0.12173477094620466
1,20,141,4,0.13313827803358436
1,20,141,5,0.17181416042149067
1,20,146,1,0.1368748303502798
1,20,146,2,0.12077786028385162
1,20,146,3,0.13383995043113828
1,20,146,4,0.13629630906507373
1,20,146,5,0.12379145948216319
6,20,6,1,0.056747058406472206
6,20,6,2,0.057360411155968904
6,20,6,3,0.05700333043932915
6,20,6,4,0.05678653949871659
6,20,6,5,0.0570935383439064
6,20,11,1,0.07635870948433876
6,20,11,2,0.07697364082559943
6,20,11,3,0.07665074896067381
6,20,11,4,0.07658310001716018
6,20,11,5,0.07571227150037885
6,20,16,1,0.07983835181221366
6,20,16,2,0.0762158096767962
6,20,16,3,0.0782930594868958
6,20,16,4,0.07700250018388033
6,20,16,5,0.07813768927007914
6,20,21,1,0.07841790094971657
6,20,21,2,0.0783438584767282
6,20,21,3,0.07799295010045171
6,20,21,4,0.0780016416683793
6,20,21,5,0.07905081147328019
6,20,26,1,0.08206439903005958
6,20,26,2,0.07897903909906745
6,20,26,3,0.0798689597286284
6,20,26,4,0.07885573897510767
6,20,26,5,0.07906730053946376
6,20,31,1,0.080162831582129
6,20,31,2,0.08182496996596456
6,20,31,3,0.08055433863773942
6,20,31,4,0.0804748386144638
6,20,31,5,0.08200982119888067
6,20,36,1,0.0817343289963901
6,20,36,2,0.08099782047793269
6,20,36,3,0.08366063004359603
6,20,36,4,0.08233261993154883
6,20,36,5,0.08237633854150772
6,20,41,1,0.08460540091618896
6,20,41,2,0.0854232395067811
6,20,41,3,0.08257495006546378
6,20,41,4,0.0822362001053989
6,20,41,5,0.08432488888502121
6,20,46,1,0.08308017160743475
6,20,46,2,0.08484811056405306
6,20,46,3,0.08418174926191568
6,20,46,4,0.08521131938323379
6,20,46,5,0.0850070989690721
6,20,51,1,0.08769781095907092
6,20,51,2,0.08536746026948094
6,20,51,3,0.08583960821852088
6,20,51,4,0.08729268098250031
6,20,51,5,0.08736412040889263
6,20,56,1,0.0846411706879735
6,20,56,2,0.08630825905129313
6,20,56,3,0.08977267192676663
6,20,56,4,0.09023516904562712
6,20,56,5,0.08713406976312399
6,20,61,1,0.09100110037252307
6,20,61,2,0.08993275929242373
6,20,61,3,0.08900155080482364
6,20,61,4,0.09162752190604806
6,20,61,5,0.09580631973221898
6,20,66,1,0.08755151880905032
6,20,66,2,0.0874942378140986
6,20,66,3,0.08846475975587964
6,20,66,4,0.08983416017144918
6,20,66,5,0.08988148998469114
6,20,71,1,0.09039761032909155
6,20,71,2,0.0906341802328825
6,20,71,3,0.09066954953595996
6,20,71,4,0.08944039000198245
6,20,71,5,0.09252195013687015
6,20,76,1,0.09211743948981166
6,20,76,2,0.091498252004385
6,20,76,3,0.0916330493055284
6,20,76,4,0.09147104108706117
6,20,76,5,0.09158205008134246
6,20,81,1,0.09207089897245169
6,20,81,2,0.16294053988531232
6,20,81,3,0.17336680088192225
6,20,81,4,0.16200718935579062
6,20,81,5,0.16454460099339485
6,20,86,1,0.16874492866918445
6,20,86,2,0.10810659034177661
6,20,86,3,0.1090565393678844
6,20,86,4,0.10778079042211175
6,20,86,5,0.09954588022083044
6,20,91,1,0.1313226018100977
6,20,91,2,0.13815304031595588
6,20,91,3,0.11273968033492565
6,20,91,4,0.10273635853081942
6,20,91,5,0.10335317114368081
6,20,96,1,0.11247138027101755
6,20,96,2,0.10107056936249137
6,20,96,3,0.11364873964339495
6,20,96,4,0.11400641174986959
6,20,96,5,0.11413814965635538
6,20,101,1,0.10381719097495079
6,20,101,2,0.12310466961935163
6,20,101,3,0.11514406185597181
6,20,101,4,0.11583469109609723
6,20,101,5,0.1150213903747499
6,20,106,1,0.1081133191473782
6,20,106,2,0.11789981042966247
6,20,106,3,0.11835491983219981
6,20,106,4,0.1183526311069727
6,20,106,5,0.11857843026518822
6,20,111,1,0.11243468848988414
6,20,111,2,0.1193921989761293
6,20,111,3,0.12278982903808357
6,20,111,4,0.11792724952101707
6,20,111,5,0.1117293513379991
6,20,116,1,0.12179139070212841
6,20,116,2,0.12273373082280159
6,20,116,3,0.12225677957758307
6,20,116,4,0.11589536909013987
6,20,116,5,0.12169153895229101
6,20,121,1,0.12863256968557835
6,20,121,2,0.11721071088686585
6,20,121,3,0.12298520887270568
6,20,121,4,0.12294562999159096
6,20,121,5,0.12367606861516835
6,20,126,1,0.12409274000674486
6,20,126,2,0.12496099108830094
6,20,126,3,0.12494055088609456
6,20,126,4,0.12670266209170222
6,20,126,5,0.1150399399921298
6,20,131,1,0.12071043020114303
6,20,131,2,0.13087313855066895
6,20,131,3,0.12882851995527744
6,20,131,4,0.12342554051429035
6,20,131,5,0.12888164026662707
6,20,136,1,0.1321776700206101
6,20,136,2,0.12428450165316463
6,20,136,3,0.12961534084752202
6,20,136,4,0.17844029935076833
6,20,136,5,0.13125828932970762
6,20,141,1,0.13305729953572154
6,20,141,2,0.1263007614761591
6,20,141,3,0.1265151984989643
6,20,141,4,0.21455722162500024
6,20,141,5,0.13554387027397752
6,20,146,1,0.1699663489125669
6,20,146,2,0.16657904954627156
6,20,146,3,0.12351375073194504
6,20,146,4,0.13647195184603333
6,20,146,5,0.13581254985183477
11,20,11,1,0.0564557989127934
11,20,11,2,0.056987288407981396
11,20,11,3,0.05679410882294178
11,20,11,4,0.05865148967131972
11,20,11,5,0.05781354149803519
11,20,16,1,0.07735587889328599
11,20,16,2,0.0775097100995481
11,20,16,3,0.07671894039958715
11,20,16,4,0.07574249058961868
11,20,16,5,0.0769223109818995
11,20,21,1,0.07729421835392714
11,20,21,2,0.07944021141156554
11,20,21,3,0.08030482800677419
11,20,21,4,0.07932375883683562
11,20,21,5,0.07790772011503577
11,20,26,1,0.08035490987822413
11,20,26,2,0.08023529080674052
11,20,26,3,0.0787164201028645
11,20,26,4,0.0788844982162118
11,20,26,5,0.07872761925682425
11,20,31,1,0.08083375170826912
11,20,31,2,0.0820138887502253
11,20,31,3,0.08032245095819235
11,20,31,4,0.08338135899975896
11,20,31,5,0.0820299400947988
11,20,36,1,0.08156037190929055
11,20,36,2,0.08461351972073317
11,20,36,3,0.08224996970966458
11,20,36,4,0.08105864049866796
11,20,36,5,0.08186984108760953
11,20,41,1,0.08382485946640372
11,20,41,2,0.08339470019564033
11,20,41,3,0.08249749895185232
11,20,41,4,0.0825385982170701
11,20,41,5,0.08424049941822886
11,20,46,1,0.09049972053617239
11,20,46,2,0.08455973817035556
11,20,46,3,0.12444535037502645
11,20,46,4,0.14224217040464282
11,20,46,5,0.09792675962671638
11,20,51,1,0.08763218065723777
11,20,51,2,0.08532702922821045
11,20,51,3,0.08512113941833377
11,20,51,4,0.08577917004004121
11,20,51,5,0.08574652019888163
11,20,56,1,0.08669080911204219
11,20,56,2,0.08866406977176666
11,20,56,3,0.08679325925186276
11,20,56,4,0.08574021980166435
11,20,56,5,0.0861660111695528
11,20,61,1,0.08682225132361054
11,20,61,2,0.0873025506734848
11,20,61,3,0.08944272063672543
11,20,61,4,0.0871735392138362
11,20,61,5,0.08785231970250607
11,20,66,1,0.0882171094417572
11,20,66,2,0.0885821389965713
11,20,66,3,0.08800243958830833
11,20,66,4,0.08913302095606923
11,20,66,5,0.0903131696395576
11,20,71,1,0.08862584130838513
11,20,71,2,0.09177573956549168
11,20,71,3,0.09104592958465219
11,20,71,4,0.09069035993888974
11,20,71,5,0.0917167984880507
11,20,76,1,0.09208017960190773
11,20,76,2,0.09072995046153665
11,20,76,3,0.09131923085078597
11,20,76,4,0.09435805026441813
11,20,76,5,0.09442933136597276
11,20,81,1,0.09323099162429571
11,20,81,2,0.0949777802452445
11,20,81,3,0.09392539970576763
11,20,81,4,0.09208047995343804
11,20,81,5,0.09273348841816187
11,20,86,1,0.11095300083979964
11,20,86,2,0.10870364028960466
11,20,86,3,0.11324260849505663
11,20,86,4,0.10010568890720606
11,20,86,5,0.10599676053971052
11,20,91,1,0.11410841019824147
11,20,91,2,0.10757004143670201
11,20,91,3,0.11378481052815914
11,20,91,4,0.1156024495139718
11,20,91,5,0.10546508012339473
11,20,96,1,0.11619908036664128
11,20,96,2,0.11745496885851026
11,20,96,3,0.1193536608479917
11,20,96,4,0.18530071945860982
11,20,96,5,0.113240338396281
11,20,101,1,0.12116774916648865
11,20,101,2,0.10632930090650916
11,20,101,3,0.11020603124052286
11,20,101,4,0.11902688071131706
11,20,101,5,0.12242480879649521
11,20,106,1,0.11520707048475742
11,20,106,2,0.10811776854097843
11,20,106,3,0.11580341961234808
11,20,106,4,0.11137621011584997
11,20,106,5,0.12031549122184515
11,20,111,1,0.11307137086987495
11,20,111,2,0.11993902968242764
11,20,111,3,0.12020858936011791
11,20,111,4,0.10945711052045226
11,20,111,5,0.10566238081082702
11,20,116,1,0.10683054104447365
11,20,116,2,0.10842018062248826
11,20,116,3,0.11248863069340587
11,20,116,4,0.10823053075000644
11,20,116,5,0.1489603309892118
11,20,121,1,0.1242585596628487
11,20,121,2,0.12363374931737782
11,20,121,3,0.12413149932399392
11,20,121,4,0.12404027162119748
11,20,121,5,0.11579669080674648
11,20,126,1,0.11372615117579699
11,20,126,2,0.11300070909783244
11,20,126,3,0.11900244979187846
11,20,126,4,0.12074088910594583
11,20,126,5,0.11480767047032714
11,20,131,1,0.11249848874285817
11,20,131,2,0.11401355965062976
11,20,131,3,0.12823414988815784
11,20,131,4,0.1272857002913952
11,20,131,5,0.11385584948584437
11,20,136,1,0.12865199008956552
11,20,136,2,0.1290929294191301
11,20,136,3,0.13041641796007752
11,20,136,4,0.13051586924120784
11,20,136,5,0.13005791930481791
11,20,141,1,0.12039161985740066
11,20,141,2,0.13223421992734075
11,20,141,3,0.1323970197699964
11,20,141,4,0.12335383100435139
11,20,141,5,0.12624100083485246
11,20,146,1,0.12028207071125507
11,20,146,2,0.1337661501020193
11,20,146,3,0.14740192098543048
11,20,146,4,0.13798516942188144
11,20,146,5,0.13564054854214191
16,20,16,1,0.05843329941853881
16,20,16,2,0.05867946892976761
16,20,16,3,0.05984302842989564
16,20,16,4,0.05791400792077184
16,20,16,5,0.057341549545526505
16,20,21,1,0.07822695886716247
16,20,21,2,0.07789187831804156
16,20,21,3,0.078184031881392
16,20,21,4,0.07860213983803988
16,20,21,5,0.07855018135160208
16,20,26,1,0.07903946796432137
16,20,26,2,0.0828505796380341
16,20,26,3,0.07837095996364951
16,20,26,4,0.07894817972555757
16,20,26,5,0.07784058107063174
16,20,31,1,0.07931789150461555
16,20,31,2,0.08174431975930929
16,20,31,3,0.08208224084228277
16,20,31,4,0.07924075005576015
16,20,31,5,0.08023872040212154
16,20,36,1,0.08266166085377336
16,20,36,2,0.08063200861215591
16,20,36,3,0.08271456928923726
16,20,36,4,0.08072928991168737
16,20,36,5,0.08453305112197995
16,20,41,1,0.08511599851772189
16,20,41,2,0.08399175945669413
16,20,41,3,0.08773781126365066
16,20,41,4,0.08386510889977217
16,20,41,5,0.0837070494890213
16,20,46,1,0.08453886024653912
16,20,46,2,0.08383074076846242
16,20,46,3,0.08323415881022811
16,20,46,4,0.09132928913459182
16,20,46,5,0.08295770967379212
16,20,51,1,0.08535697823390365
16,20,51,2,0.08604171918705106
16,20,51,3,0.08645097026601434
16,20,51,4,0.08627644972875714
16,20,51,5,0.08546262979507446
16,20,56,1,0.08553473046049476
16,20,56,2,0.09089759085327387
16,20,56,3,0.1225366978906095
16,20,56,4,0.08697137935087085
16,20,56,5,0.08684206055477262
16,20,61,1,0.0901830499060452
16,20,61,2,0.08804926881566644
16,20,61,3,0.08912062970921397
16,20,61,4,0.09231143863871694
16,20,61,5,0.08666746085509658
16,20,66,1,0.09149105986580253
16,20,66,2,0.08846762124449015
16,20,66,3,0.08964266860857606
16,20,66,4,0.10897303931415081
16,20,66,5,0.09116305969655514
16,20,71,1,0.08914312813431025
16,20,71,2,0.12963867979124188
16,20,71,3,0.12645669979974627
16,20,71,4,0.1263858308084309
16,20,71,5,0.1273831003345549
16,20,76,1,0.12652200879529119
16,20,76,2,0.125572991091758
16,20,76,3,0.13058755081146955
16,20,76,4,0.12720391852781177
16,20,76,5,0.12653948972001672
16,20,81,1,0.1276271091774106
16,20,81,2,0.12828881153836846
16,20,81,3,0.12877600034698844
16,20,81,4,0.09366607060655951
16,20,81,5,0.09354280075058341
16,20,86,1,0.10817877016961575
16,20,86,2,0.09700233116745949
16,20,86,3,0.09488849202170968
16,20,86,4,0.09736008010804653
16,20,86,5,0.09645591024309397
16,20,91,1,0.10911395074799657
16,20,91,2,0.09807816939428449
16,20,91,3,0.09738319087773561
16,20,91,4,0.11008762987330556
16,20,91,5,0.09951935149729252
16,20,96,1,0.09889852022752166
16,20,96,2,0.09769458090886474
16,20,96,3,0.11260051978752017
16,20,96,4,0.10357015067711473
16,20,96,5,0.10040173074230552
16,20,101,1,0.11511312099173665
16,20,101,2,0.11506848968565464
16,20,101,3,0.10570320067927241
16,20,101,4,0.10740236146375537
16,20,101,5,0.1041179895401001
16,20,106,1,0.10590893216431141
16,20,106,2,0.10650767013430595
16,20,106,3,0.10702432133257389
16,20,106,4,0.11202198918908834
16,20,106,5,0.10988389840349555
16,20,111,1,0.11906566796824336
16,20,111,2,0.11961105046793818
16,20,111,3,0.10595030849799514
16,20,111,4,0.10843461845070124
16,20,111,5,0.11483140056952834
16,20,116,1,0.10857925983145833
16,20,116,2,0.10858820052817464
16,20,116,3,0.10812436928972602
16,20,116,4,0.12526296079158783
16,20,116,5,0.12088449904695153
16,20,121,1,0.12139529921114445
16,20,121,2,0.1124526304192841
16,20,121,3,0.1122199185192585
16,20,121,4,0.11104797944426537
16,20,121,5,0.1111939805559814
16,20,126,1,0.1249993802048266
16,20,126,2,0.1250539580360055
16,20,126,3,0.12531467946246266
16,20,126,4,0.12513668974861503
16,20,126,5,0.12575923930853605
16,20,131,1,0.12545483885332942
16,20,131,2,0.13448191108182073
16,20,131,3,0.12688684044405818
16,20,131,4,0.12737829936668277
16,20,131,5,0.11897090123966336
16,20,136,1,0.11801494983956218
16,20,136,2,0.12720895931124687
16,20,136,3,0.12894856045022607
16,20,136,4,0.12397927930578588
16,20,136,5,0.12813899898901582
16,20,141,1,0.1287447288632393
16,20,141,2,0.1302355108782649
16,20,141,3,0.11606513056904078
16,20,141,4,0.13201478170230985
16,20,141,5,0.13250712770968676
16,20,146,1,0.13736783061176538
16,20,146,2,0.13693216955289245
16,20,146,3,0.12821658980101347
16,20,146,4,0.11886279797181487
16,20,146,5,0.1333230920135975
21,20,21,1,0.05720637971535325
21,20,21,2,0.05871796980500221
21,20,21,3,0.05861584097146988
21,20,21,4,0.05878472933545709
21,20,21,5,0.05855770083144307
21,20,26,1,0.08006608113646507
21,20,26,2,0.07926804944872856
21,20,26,3,0.08169052191078663
21,20,26,4,0.07993654813617468
21,20,26,5,0.07812732132151723
21,20,31,1,0.07994547951966524
21,20,31,2,0.07905999897047877
21,20,31,3,0.08000517962500453
21,20,31,4,0.0809764489531517
21,20,31,5,0.08009082870557904
21,20,36,1,0.08136376040056348
21,20,36,2,0.08239743066951632
21,20,36,3,0.0811788602732122
21,20,36,4,0.08103851927444339
21,20,36,5,0.08156335912644863
21,20,41,1,0.08360282983630896
21,20,41,2,0.08414346957579255
21,20,41,3,0.08276861160993576
21,20,41,4,0.08326414041221142
21,20,41,5,0.08343243971467018
21,20,46,1,0.08309009950608015
21,20,46,2,0.08289237972348928
21,20,46,3,0.08200762094929814
21,20,46,4,0.08367656962946057
21,20,46,5,0.08391839917749166
21,20,51,1,0.08436074014753103
21,20,51,2,0.08756682043895125
21,20,51,3,0.087047319393605
21,20,51,4,0.09056833107024431
21,20,51,5,0.0866693607531488
21,20,56,1,0.08616377832368016
21,20,56,2,0.08667565183714032
21,20,56,3,0.08771789958700538
21,20,56,4,0.08714840980246663
21,20,56,5,0.08750570006668568
21,20,61,1,0.08718169992789626
21,20,61,2,0.08825368946418166
21,20,61,3,0.08804481942206621
21,20,61,4,0.08970475057139993
21,20,61,5,0.0884265499189496
21,20,66,1,0.09149418910965323
21,20,66,2,0.08892451180145144
21,20,66,3,0.09284576866775751
21,20,66,4,0.09032926056534052
21,20,66,5,0.0903675495646894
21,20,71,1,0.08922757115215063
21,20,71,2,0.08992478018626571
21,20,71,3,0.09424980962648988
21,20,71,4,0.09210058953613043
21,20,71,5,0.0901574594900012
21,20,76,1,0.09074297966435552
21,20,76,2,0.09300924837589264
21,20,76,3,0.09928817860782146
21,20,76,4,0.09392459876835346
21,20,76,5,0.1296686613932252
21,20,81,1,0.0929265609011054
21,20,81,2,0.09922601981088519
21,20,81,3,0.09289798093959689
21,20,81,4,0.09323373902589083
21,20,81,5,0.09323389967903495
21,20,86,1,0.0971977598965168
21,20,86,2,0.09374378947541118
21,20,86,3,0.09616991970688105
21,20,86,4,0.10080833220854402
21,20,86,5,0.15103075886145234
21,20,91,1,0.152312689460814
21,20,91,2,0.09768299059942365
21,20,91,3,0.11056335177272558
21,20,91,4,0.0986185995861888
21,20,91,5,0.0994229200296104
21,20,96,1,0.09678683010861278
21,20,96,2,0.09739904198795557
21,20,96,3,0.1121526281349361
21,20,96,4,0.0996022392064333
21,20,96,5,0.09921552147716284
21,20,101,1,0.11580891907215118
21,20,101,2,0.09950695093721151
21,20,101,3,0.11538848048076034
21,20,101,4,0.10265575023368001
21,20,101,5,0.1301612495444715
21,20,106,1,0.10282089002430439
21,20,106,2,0.10523064993321896
21,20,106,3,0.10470048990100622
21,20,106,4,0.11954148998484015
21,20,106,5,0.11853622039780021
21,20,111,1,0.09787038899958134
21,20,111,2,0.11985966004431248
21,20,111,3,0.1209239405579865
21,20,111,4,0.12149618938565254
21,20,111,5,0.12073011137545109
21,20,116,1,0.13010791037231684
21,20,116,2,0.12111045885831118
21,20,116,3,0.12104109860956669
21,20,116,4,0.1103178202174604
21,20,116,5,0.11023218045011163
21,20,121,1,0.12194094015285373
21,20,121,2,0.12260578107088803
21,20,121,3,0.12235087109729648
21,20,121,4,0.11000730097293854
21,20,121,5,0.11005365056917071
21,20,126,1,0.12402113992720842
21,20,126,2,0.1254069502465427
21,20,126,3,0.11956525035202503
21,20,126,4,0.12644960079342127
21,20,126,5,0.1256726891733706
21,20,131,1,0.12755426112562418
21,20,131,2,0.1271626795642078
21,20,131,3,0.1290639815852046
21,20,131,4,0.11655733920633793
21,20,131,5,0.11444204952567816
21,20,136,1,0.12912373058497906
21,20,136,2,0.11612038128077984
21,20,136,3,0.11461131973192096
21,20,136,4,0.11496501974761486
21,20,136,5,0.11551162926480174
21,20,141,1,0.11677731992676854
21,20,141,2,0.11845090193673968
21,20,141,3,0.12044870993122458
21,20,141,4,0.1194637082517147
21,20,141,5,0.13173148967325687
21,20,146,1,0.1225833292119205
21,20,146,2,0.13285692082718015
21,20,146,3,0.1326406211592257
21,20,146,4,0.13449555961415172
21,20,146,5,0.12038540095090866
26,20,26,1,0.05777498008683324
26,20,26,2,0.058699899818748236
26,20,26,3,0.0592735200189054
26,20,26,4,0.05836845841258764
26,20,26,5,0.05833775969222188
26,20,31,1,0.08019953034818172
26,20,31,2,0.07962970994412899
26,20,31,3,0.0799514283426106
26,20,31,4,0.07963868090882897
26,20,31,5,0.07914954097941518
26,20,36,1,0.08109068963676691
26,20,36,2,0.0805578799918294
26,20,36,3,0.08202298078685999
26,20,36,4,0.08288188837468624
26,20,36,5,0.08124446030706167
26,20,41,1,0.08135996060445905
26,20,41,2,0.08356211008504033
26,20,41,3,0.0816503306850791
26,20,41,4,0.08267855038866401
26,20,41,5,0.0823093787766993
26,20,46,1,0.08560525951907039
26,20,46,2,0.08349128998816013
26,20,46,3,0.08563244948163629
26,20,46,4,0.08365936111658812
26,20,46,5,0.08682370884343982
26,20,51,1,0.08363820845261216
26,20,51,2,0.08587307063862681
26,20,51,3,0.08335954044014215
26,20,51,4,0.08380318991839886
26,20,51,5,0.08409380912780762
26,20,56,1,0.08598975837230682
26,20,56,2,0.08610133081674576
26,20,56,3,0.0871225306764245
26,20,56,4,0.08715152041986585
26,20,56,5,0.08631973993033171
26,20,61,1,0.08580878144130111
26,20,61,2,0.08705314015969634
26,20,61,3,0.08860301924869418
26,20,61,4,0.08797616930678487
26,20,61,5,0.08793592918664217
26,20,66,1,0.08879001950845122
26,20,66,2,0.08950098184868693
26,20,66,3,0.09024088038131595
26,20,66,4,0.08785919053480029
26,20,66,5,0.08789800805971026
26,20,71,1,0.08814900880679488
26,20,71,2,0.0890957610681653
26,20,71,3,0.09096635971218348
26,20,71,4,0.09004757041111588
26,20,71,5,0.09018429089337587
26,20,76,1,0.09079274954274297
26,20,76,2,0.09186357026919723
26,20,76,3,0.09477224899455905
26,20,76,4,0.09165483061224222
26,20,76,5,0.0923330313526094
26,20,81,1,0.09617878124117851
26,20,81,2,0.09109166916459799
26,20,81,3,0.09147034026682377
26,20,81,4,0.09107216028496623
26,20,81,5,0.09349533123895526
26,20,86,1,0.09426698787137866
26,20,86,2,0.09846791159361601
26,20,86,3,0.09489350952208042
26,20,86,4,0.10948582086712122
26,20,86,5,0.10807020124047995
26,20,91,1,0.11055496986955404
26,20,91,2,0.11212655808776617
26,20,91,3,0.11032628128305078
26,20,91,4,0.11331046931445599
26,20,91,5,0.12345184106379747
26,20,96,1,0.18044007010757923
26,20,96,2,0.10753253940492868
26,20,96,3,0.10765791172161698
26,20,96,4,0.11190894059836864
26,20,96,5,0.09918875060975552
26,20,101,1,0.10083260014653206
26,20,101,2,0.09929911931976676
26,20,101,3,0.1029639202170074
26,20,101,4,0.1235934696160257
26,20,101,5,0.16046132892370224
26,20,106,1,0.11970374966040254
26,20,106,2,0.11776600033044815
26,20,106,3,0.11652567889541388
26,20,106,4,0.10392083087936044
26,20,106,5,0.11763099115341902
26,20,111,1,0.11878269957378507
26,20,111,2,0.10666026035323739
26,20,111,3,0.10684482054784894
26,20,111,4,0.11319893877953291
26,20,111,5,0.11364126112312078
26,20,116,1,0.12205492006614804
26,20,116,2,0.1087350002489984
26,20,116,3,0.12261502910405399
26,20,116,4,0.12100659077987075
26,20,116,5,0.1159785594791174
26,20,121,1,0.11591078946366906
26,20,121,2,0.12497046031057836
26,20,121,3,0.12398177990689872
26,20,121,4,0.12250086991116405
26,20,121,5,0.123058941680938
26,20,126,1,0.11197007959708571
26,20,126,2,0.11485177092254162
26,20,126,3,0.12381026055663824
26,20,126,4,0.11387025006115437
26,20,126,5,0.12808691011741757
26,20,131,1,0.12936820043250918
26,20,131,2,0.12645776150748134
26,20,131,3,0.12830697931349277
26,20,131,4,0.11540608014911413
26,20,131,5,0.11208893032744527
26,20,136,1,0.11692462954670191
26,20,136,2,0.11909414082765579
26,20,136,3,0.12190360110253096
26,20,136,4,0.12230302905663848
26,20,136,5,0.1313256099820137
26,20,141,1,0.12070404132828116
26,20,141,2,0.13141375966370106
26,20,141,3,0.13342946069315076
26,20,141,4,0.1326445396989584
26,20,141,5,0.13245157897472382
26,20,146,1,0.13187702046707273
26,20,146,2,0.12537947855889797
26,20,146,3,0.12296156957745553
26,20,146,4,0.132413599640131
26,20,146,5,0.13453820021823049
31,20,31,1,0.05797886988148093
31,20,31,2,0.05845508072525263
31,20,31,3,0.05838535958901048
31,20,31,4,0.05810319911688566
31,20,31,5,0.05926283076405525
31,20,36,1,0.08076739963144064
